Наименование;Артикул
OptiDin DM-4280-AС-УХЛ4-RR (4P, 80, 30mA);367605
OptiDin DM-4280-A-УХЛ4-RR (4P, 80, 30mA);367606
OptiDin DM-43100-AС-УХЛ4-RR (4P, 100, 100mA);367607
OptiDin DM-4380-AС-УХЛ4-RR (4P, 80, 100mA);367608
OptiDin DM-4380-A-УХЛ4-RR (4P, 80, 100mA);367609
OptiDin DM-44100-AС-УХЛ4-RR (4P, 100, 300mA);367610
OptiDin DM-44100-A-УХЛ4-RR (4P, 100, 300mA);367611
OptiDin DM-4480-AС-УХЛ4-RR (4P, 80, 300mA);367612
OptiDin DM-4480-A-УХЛ4-RR (4P, 80, 300mA);367613
OptiDin VD63-21C10-A-УХЛ4-RR (2P, C10, 10mA);301910
OptiDin VD63-21C16-A-УХЛ4-RR (2P, C16, 10mA);301911
OptiDin VD63-21C20-A-УХЛ4-RR (2P, C20, 10mA);301912
OptiDin VD63-21C25-A-УХЛ4-RR (2P, C25, 10mA);301913
OptiDin VD63-22C10-A-УХЛ4-RR (2P, C10, 30mA);301914
OptiDin VD63-22C16-A-УХЛ4-RR (2P, C16, 30mA);301915
OptiDin VD63-22C20-A-УХЛ4-RR (2P, C20, 30mA);301916
OptiDin VD63-22C25-A-УХЛ4-RR (2P, C25, 30mA);301917
OptiDin VD63-22C32-A-УХЛ4-RR (2P, C32, 30mA);301918
OptiDin VD63-22C40-A-УХЛ4-RR (2P, C40, 30mA);301919
OptiDin VD63-22C50-A-УХЛ4-RR (2P, C50, 30mA);301920
OptiDin VD63-22C63-A-УХЛ4-RR (2P, C63, 30mA);301921
OptiDin VD63-23C10-A-УХЛ4-RR (2P, C10, 100mA);301922
OptiDin VD63-23C16-A-УХЛ4-RR (2P, C16, 100mA);301923
OptiDin VD63-23C20-A-УХЛ4-RR (2P, C20, 100mA);301924
OptiDin VD63-23C25-AS-УХЛ4-RR (2P, C25, 100mA);301926
OptiDin VD63-23C25-A-УХЛ4-RR (2P, C25, 100mA);301925
OptiDin VD63-23C32-A-УХЛ4-RR (2P, C32, 100mA);301927
OptiDin VD63-23C40-A-УХЛ4-RR (2P, C40, 100mA);301928
OptiDin VD63-23C50-AS-УХЛ4-RR (2P, C50, 100mA);301930
OptiDin VD63-23C50-A-УХЛ4-RR (2P, C50, 100mA);301929
OptiDin VD63-23C63-A-УХЛ4-RR (2P, C63, 100mA);301931
OptiDin VD63-24C25-A-УХЛ4-RR (2P, C25, 300mA);301932
OptiDin VD63-24C32-A-УХЛ4-RR (2P, C32, 300mA);301933
OptiDin VD63-24C40-A-УХЛ4-RR (2P, C40, 300mA);301934
OptiDin VD63-24C50-A-УХЛ4-RR (2P, C50, 300mA);301935
OptiDin VD63-24C63-A-УХЛ4-RR (2P, C63, 300mA);301936
OptiDin VD63-41C10-A-УХЛ4-RR (4P, C10, 10mA);301937
OptiDin VD63-41C16-A-УХЛ4-RR (4P, C16, 10mA);301938
OptiDin VD63-41C20-A-УХЛ4-RR (4P, C20, 10mA);301939
OptiDin VD63-41C25-A-УХЛ4-RR (4P, C25, 10mA);301940
OptiDin VD63-42C10-A-УХЛ4-RR (4P, C10, 30mA);301941
OptiDin VD63-42C16-A-УХЛ4-RR (4P, C16, 30mA);301942
OptiDin VD63-42C20-A-УХЛ4-RR (4P, C20, 30mA);301943
OptiDin VD63-42C25-A-УХЛ4-RR (4P, C25, 30mA);301944
OptiDin VD63-42C32-A-УХЛ4-RR (4P, C32, 30mA);301945
OptiDin VD63-42C40-A-УХЛ4-RR (4P, C40, 30mA);301946
OptiDin VD63-42C50-A-УХЛ4-RR (4P, C50, 30mA);301947
OptiDin VD63-42C63-A-УХЛ4-RR (4P, C63, 30mA);301949
OptiDin VD63-42C6-A-УХЛ4-RR (4P, C6, 30mA);301948
OptiDin VD63-43C10-A-УХЛ4-RR (4P, C10, 100mA);301950
OptiDin VD63-43C16-A-УХЛ4-RR (4P, C16, 100mA);301951
OptiDin VD63-43C20-A-УХЛ4-RR (4P, C20, 100mA);301952
OptiDin VD63-43C25-AS-УХЛ4-RR (4P, C25, 100mA);301954
OptiDin VD63-43C25-A-УХЛ4-RR (4P, C25, 100mA);301953
OptiDin VD63-43C32-AS-УХЛ4-RR (4P, C32, 100mA);301956
OptiDin VD63-43C32-A-УХЛ4-RR (4P, C32, 100mA);301955
OptiDin VD63-43C40-A-УХЛ4-RR (4P, C40, 100mA);301957
OptiDin VD63-43C50-A-УХЛ4-RR (4P, C50, 100mA);301958
OptiDin VD63-43C63-A-УХЛ4-RR  (4P, C63, 100mA);301959
OptiDin VD63-44C10-A-УХЛ4-RR (4P, C10, 300mA);301960
OptiDin VD63-44C25-A-УХЛ4-RR (4P, C25, 300mA);301961
OptiDin VD63-44C32-AS-УХЛ4-RR (4P, C32, 300mA);301963
OptiDin VD63-44C32-A-УХЛ4-RR (4P, C32, 300mA);301962
OptiDin VD63-44C40-A-УХЛ4-RR (4P, C40, 300mA);301964
OptiDin VD63-44C50-A-УХЛ4-RR (4P, C50, 300mA);301965
OptiDin VD63-44C63-AS-УХЛ4-RR (4P, C63, 300mA);301967
OptiDin VD63-44C63-A-УХЛ4-RR (4P, C63, 300mA);301966
OptiDin VD63-21D10-A-УХЛ4-RR (2P, D10, 10mA);362854
OptiDin VD63-21D16-A-УХЛ4-RR (2P, D16, 10mA);362855
OptiDin VD63-21D20-A-УХЛ4-RR (2P, D20, 10mA);362856
OptiDin VD63-21D25-A-УХЛ4-RR (2P, D25, 10mA);362857
OptiDin VD63-22B10-A-УХЛ4-RR (2P, B10, 30mA);362858
OptiDin VD63-22B16-A-УХЛ4-RR (2P, B16, 30mA);362859
OptiDin VD63-22B20-A-УХЛ4-RR (2P, B20, 30mA);362860
OptiDin VD63-22B25-A-УХЛ4-RR (2P, B25, 30mA);362861
OptiDin VD63-22B32-A-УХЛ4-RR (2P, B32, 30mA);362862
OptiDin VD63-22B40-A-УХЛ4-RR (2P, B40, 30mA);362863
OptiDin VD63-22B50-A-УХЛ4-RR (2P, B50, 30mA);362864
OptiDin VD63-22B63-A-УХЛ4-RR (2P, B63, 30mA);362865
OptiDin VD63-22B6-A-УХЛ4-RR (2P, B6, 30mA);362866
OptiDin VD63-22D10-A-УХЛ4-RR (2P, D10, 30mA);362867
OptiDin VD63-22D16-A-УХЛ4-RR (2P, D16, 30mA);362868
OptiDin VD63-22D20-A-УХЛ4-RR (2P, D20, 30mA);362869
OptiDin VD63-22D25-A-УХЛ4-RR (2P, D25, 30mA);362870
OptiDin VD63-22D32-A-УХЛ4-RR (2P, D32, 30mA);362871
OptiDin VD63-22D40-A-УХЛ4-RR (2P, D40, 30mA);362872
OptiDin VD63-22D50-A-УХЛ4-RR (2P, D50, 30mA);362873
OptiDin VD63-22D63-A-УХЛ4-RR (2P, D63, 30mA);362874
OptiDin VD63-23B10-A-УХЛ4-RR (2P, B10, 100mA);362875
OptiDin VD63-23B16-A-УХЛ4-RR (2P, B16, 100mA);362876
OptiDin VD63-23B20-A-УХЛ4-RR (2P, B20, 100mA);362877
OptiDin VD63-23B25-AS-УХЛ4-RR (2P, B25, 100mA);362878
OptiDin VD63-23B25-A-УХЛ4-RR (2P, B25, 100mA);362879
OptiDin VD63-23B32-A-УХЛ4-RR (2P, B32, 100mA);362880
OptiDin VD63-23B40-A-УХЛ4-RR (2P, B40, 100mA);362881
OptiDin VD63-23B50-AS-УХЛ4-RR (2P, B50, 100mA);362882
OptiDin VD63-23B50-A-УХЛ4-RR (2P, B50, 100mA);362883
OptiDin VD63-23B63-A-УХЛ4-RR (2P, B63, 100mA);362884
OptiDin VD63-23D10-A-УХЛ4-RR (2P, D10, 100mA);362885
OptiDin VD63-23D16-A-УХЛ4-RR (2P, D16, 100mA);362886
OptiDin VD63-23D20-A-УХЛ4-RR (2P, D20, 100mA);362887
OptiDin VD63-23D25-AS-УХЛ4-RR (2P, D25, 100mA);362888
OptiDin VD63-23D25-A-УХЛ4-RR (2P, D25, 100mA);362889
OptiDin VD63-23D32-A-УХЛ4-RR (2P, D32, 100mA);362890
OptiDin VD63-23D40-A-УХЛ4-RR (2P, D40, 100mA);362891
OptiDin VD63-23D50-AS-УХЛ4-RR (2P, D50, 100mA);362892
OptiDin VD63-23D50-A-УХЛ4-RR (2P, D50, 100mA);362893
OptiDin VD63-23D63-A-УХЛ4-RR (2P, D63, 100mA);362894
OptiDin VD63-24B25-A-УХЛ4-RR (2P, B25, 300mA);362895
OptiDin VD63-24B32-A-УХЛ4-RR (2P, B32, 300mA);362896
OptiDin VD63-24B40-A-УХЛ4-RR (2P, B40, 300mA);362897
OptiDin VD63-24B50-A-УХЛ4-RR (2P, B50, 300mA);362898
OptiDin VD63-24B63-A-УХЛ4-RR (2P, B63, 300mA);362899
OptiDin VD63-24D25-A-УХЛ4-RR (2P, D25, 300mA);362900
OptiDin VD63-24D32-A-УХЛ4-RR (2P, D32, 300mA);362901
OptiDin VD63-24D40-A-УХЛ4-RR (2P, D40, 300mA);362902
OptiDin VD63-24D50-A-УХЛ4-RR (2P, D50, 300mA);362903
OptiDin VD63-24D63-A-УХЛ4-RR (2P, D63, 300mA);362904
OptiDin VD63-41B10-A-УХЛ4-RR (4P, B10, 10mA);362905
OptiDin VD63-41B16-A-УХЛ4-RR (4P, B16, 10mA);362906
OptiDin VD63-41B20-A-УХЛ4-RR (4P, B20, 10mA);362907
OptiDin VD63-41B25-A-УХЛ4-RR (4P, B25, 10mA);362908
OptiDin VD63-41D10-A-УХЛ4-RR (4P, D10, 10mA);362909
OptiDin VD63-41D16-A-УХЛ4-RR (4P, D16, 10mA);362910
OptiDin VD63-41D20-A-УХЛ4-RR (4P, D20, 10mA);362911
OptiDin VD63-41D25-A-УХЛ4-RR (4P, D25, 10mA);362912
OptiDin VD63-42B10-A-УХЛ4-RR (4P, B10, 30mA);362913
OptiDin VD63-42B16-A-УХЛ4-RR (4P, B16, 30mA);362914
OptiDin VD63-42B20-A-УХЛ4-RR (4P, B20, 30mA);362915
OptiDin VD63-42B25-A-УХЛ4-RR (4P, B25, 30mA);362916
OptiDin VD63-42B32-A-УХЛ4-RR (4P, B32, 30mA);362917
OptiDin VD63-42B40-A-УХЛ4-RR (4P, B40, 30mA);362918
OptiDin VD63-42B50-A-УХЛ4-RR (4P, B50, 30mA);362919
OptiDin VD63-42B63-A-УХЛ4-RR (4P, B63, 30mA);362920
OptiDin VD63-42B6-A-УХЛ4-RR (4P, B6, 30mA);362921
OptiDin VD63-42D10-A-УХЛ4-RR (4P, D10, 30mA);362922
OptiDin VD63-42D16-A-УХЛ4-RR (4P, D16, 30mA);362923
OptiDin VD63-42D20-A-УХЛ4-RR (4P, D20, 30mA);362924
OptiDin VD63-42D25-A-УХЛ4-RR (4P, D25, 30mA);362925
OptiDin VD63-42D32-A-УХЛ4-RR (4P, D32, 30mA);362926
OptiDin VD63-42D40-A-УХЛ4-RR (4P, D40, 30mA);362927
OptiDin VD63-42D50-A-УХЛ4-RR (4P, D50, 30mA);362928
OptiDin VD63-42D63-A-УХЛ4-RR (4P, D63, 30mA);362929
OptiDin VD63-42D6-A-УХЛ4-RR (4P, D6, 30mA);362930
OptiDin VD63-43B10-A-УХЛ4-RR (4P, B10, 100mA);362931
OptiDin VD63-43B16-A-УХЛ4-RR (4P, B16, 100mA);362932
OptiDin VD63-43B20-A-УХЛ4-RR (4P, B20, 100mA);362933
OptiDin VD63-43B25-AS-УХЛ4-RR (4P, B25, 100mA);362934
OptiDin VD63-43B25-A-УХЛ4-RR (4P, B25, 100mA);362935
OptiDin VD63-43B32-AS-УХЛ4-RR (4P, B32, 100mA);362936
OptiDin VD63-43B32-A-УХЛ4-RR (4P, B32, 100mA);362937
OptiDin VD63-43B40-A-УХЛ4-RR (4P, B40, 100mA);362938
OptiDin VD63-43B50-A-УХЛ4-RR (4P, B50, 100mA);362939
OptiDin VD63-43B63-A-УХЛ4-RR  (4P, B63, 100mA);362940
OptiDin VD63-43C20-AS-УХЛ4-RR (4P, C20, 100mA);362941
OptiDin VD63-43D10-A-УХЛ4-RR (4P, D10, 100mA);362942
OptiDin VD63-43D16-A-УХЛ4-RR (4P, D16, 100mA);362943
OptiDin VD63-43D20-A-УХЛ4-RR (4P, D20, 100mA);362944
OptiDin VD63-43D25-AS-УХЛ4-RR (4P, D25, 100mA);362945
OptiDin VD63-43D25-A-УХЛ4-RR (4P, D25, 100mA);362946
OptiDin VD63-43D32-AS-УХЛ4-RR (4P, D32, 100mA);362947
OptiDin VD63-43D32-A-УХЛ4-RR (4P, D32, 100mA);362948
OptiDin VD63-43D40-A-УХЛ4-RR (4P, D40, 100mA);362949
OptiDin VD63-43D50-A-УХЛ4-RR (4P, D50, 100mA);362950
OptiDin VD63-43D63-A-УХЛ4-RR  (4P, D63, 100mA);362951
OptiDin VD63-44B25-A-УХЛ4-RR (4P, B25, 300mA);362952
OptiDin VD63-44B32-AS-УХЛ4-RR (4P, B32, 300mA);362953
OptiDin VD63-44B32-A-УХЛ4-RR (4P, B32, 300mA);362954
OptiDin VD63-44B40-A-УХЛ4-RR (4P, B40, 300mA);362955
OptiDin VD63-44B50-A-УХЛ4-RR (4P, B50, 300mA);362956
OptiDin VD63-44B63-AS-УХЛ4-RR (4P, B63, 300mA);362957
OptiDin VD63-44B63-A-УХЛ4-RR (4P, B63, 300mA);362958
OptiDin VD63-44D25-A-УХЛ4-RR (4P, D25, 300mA);362959
OptiDin VD63-44D32-AS-УХЛ4-RR (4P, D32, 300mA);362960
OptiDin VD63-44D32-A-УХЛ4-RR (4P, D32, 300mA);362961
OptiDin VD63-44D40-A-УХЛ4-RR (4P, D40, 300mA);362962
OptiDin VD63-44D50-A-УХЛ4-RR (4P, D50, 300mA);362963
OptiDin VD63-44D63-AS-УХЛ4-RR (4P, D63, 300mA);362964
OptiDin VD63-44D63-A-УХЛ4-RR (4P, D63, 300mA);362965
OptiDin VD63-21B10-A-УХЛ4-RR (2P, B10, 10mA) 10кА;362966
OptiDin VD63-21B16-A-УХЛ4-RR (2P, B16, 10mA) 10кА;362967
OptiDin VD63-21B20-A-УХЛ4-RR (2P, B20, 10mA) 10кА;362968
OptiDin VD63-21B25-A-УХЛ4-RR (2P, B25, 10mA) 10кА;362969
OptiDin VD63-21C10-A-УХЛ4-RR (2P, C10, 10mA) 10кА;362970
OptiDin VD63-21C16-A-УХЛ4-RR (2P, C16, 10mA) 10кА;362971
OptiDin VD63-21C20-A-УХЛ4-RR (2P, C20, 10mA) 10кА;362972
OptiDin VD63-21C25-A-УХЛ4-RR (2P, C25, 10mA) 10кА;362973
OptiDin VD63-21D10-A-УХЛ4-RR (2P, D10, 10mA) 10кА;362974
OptiDin VD63-21D16-A-УХЛ4-RR (2P, D16, 10mA) 10кА;362975
OptiDin VD63-21D20-A-УХЛ4-RR (2P, D20, 10mA) 10кА;362976
OptiDin VD63-21D25-A-УХЛ4-RR (2P, D25, 10mA) 10кА;362977
OptiDin VD63-22B10-A-УХЛ4-RR (2P, B10, 30mA) 10кА;362978
OptiDin VD63-22B16-A-УХЛ4-RR (2P, B16, 30mA) 10кА;362979
OptiDin VD63-22B20-A-УХЛ4-RR (2P, B20, 30mA) 10кА;362980
OptiDin VD63-22B25-A-УХЛ4-RR (2P, B25, 30mA) 10кА;362981
OptiDin VD63-22B32-A-УХЛ4-RR (2P, B32, 30mA) 10кА;362982
OptiDin VD63-22B40-A-УХЛ4-RR (2P, B40, 30mA) 10кА;362983
OptiDin VD63-22B50-A-УХЛ4-RR (2P, B50, 30mA) 10кА;362984
OptiDin VD63-22B63-A-УХЛ4-RR (2P, B63, 30mA) 10кА;362985
OptiDin VD63-22B6-A-УХЛ4-RR (2P, B6, 30mA) 10кА;362986
OptiDin VD63-22C10-A-УХЛ4-RR (2P, C10, 30mA) 10кА;362987
OptiDin VD63-22C16-A-УХЛ4-RR (2P, C16, 30mA) 10кА;362988
OptiDin VD63-22C20-A-УХЛ4-RR (2P, C20, 30mA) 10кА;362989
OptiDin VD63-22C25-A-УХЛ4-RR (2P, C25, 30mA) 10кА;362990
OptiDin VD63-22C32-A-УХЛ4-RR (2P, C32, 30mA) 10кА;362991
OptiDin VD63-22C40-A-УХЛ4-RR (2P, C40, 30mA) 10кА;362992
OptiDin VD63-22C50-A-УХЛ4-RR (2P, C50, 30mA) 10кА;362993
OptiDin VD63-22C63-A-УХЛ4-RR (2P, C63, 30mA) 10кА;362994
OptiDin VD63-22D10-A-УХЛ4-RR (2P, D10, 30mA) 10кА;362995
OptiDin VD63-22D16-A-УХЛ4-RR (2P, D16, 30mA) 10кА;362996
OptiDin VD63-22D20-A-УХЛ4-RR (2P, D20, 30mA) 10кА;362997
OptiDin VD63-22D25-A-УХЛ4-RR (2P, D25, 30mA) 10кА;362998
OptiDin VD63-22D32-A-УХЛ4-RR (2P, D32, 30mA) 10кА;362999
OptiDin VD63-22D40-A-УХЛ4-RR (2P, D40, 30mA) 10кА;363000
OptiDin VD63-22D50-A-УХЛ4-RR (2P, D50, 30mA) 10кА;363001
OptiDin VD63-22D63-A-УХЛ4-RR (2P, D63, 30mA) 10кА;363002
OptiDin VD63-23B10-A-УХЛ4-RR (2P, B10, 100mA) 10кА;363003
OptiDin VD63-23B16-A-УХЛ4-RR (2P, B16, 100mA) 10кА;363004
OptiDin VD63-23B20-A-УХЛ4-RR (2P, B20, 100mA) 10кА;363005
OptiDin VD63-23B25-AS-УХЛ4-RR (2P, B25, 100mA) 10кА;363006
OptiDin VD63-23B25-A-УХЛ4-RR (2P, B25, 100mA) 10кА;363007
OptiDin VD63-23B32-A-УХЛ4-RR (2P, B32, 100mA) 10кА;363008
OptiDin VD63-23B40-A-УХЛ4-RR (2P, B40, 100mA) 10кА;363009
OptiDin VD63-23B50-AS-УХЛ4-RR (2P, B50, 100mA) 10кА;363010
OptiDin VD63-23B50-A-УХЛ4-RR (2P, B50, 100mA) 10кА;363011
OptiDin VD63-23B63-A-УХЛ4-RR (2P, B63, 100mA) 10кА;363012
OptiDin VD63-23C10-A-УХЛ4-RR (2P, C10, 100mA) 10кА;363013
OptiDin VD63-23C16-A-УХЛ4-RR (2P, C16, 100mA) 10кА;363014
OptiDin VD63-23C20-A-УХЛ4-RR (2P, C20, 100mA) 10кА;363015
OptiDin VD63-23C25-AS-УХЛ4-RR (2P, C25, 100mA) 10кА;363016
OptiDin VD63-23C25-A-УХЛ4-RR (2P, C25, 100mA) 10кА;363017
OptiDin VD63-23C32-A-УХЛ4-RR (2P, C32, 100mA) 10кА;363018
OptiDin VD63-23C40-A-УХЛ4-RR (2P, C40, 100mA) 10кА;363019
OptiDin VD63-23C50-AS-УХЛ4-RR (2P, C50, 100mA) 10кА;363020
OptiDin VD63-23C50-A-УХЛ4-RR (2P, C50, 100mA) 10кА;363021
OptiDin VD63-23C63-A-УХЛ4-RR (2P, C63, 100mA) 10кА;363022
OptiDin VD63-23D10-A-УХЛ4-RR (2P, D10, 100mA) 10кА;363023
OptiDin VD63-23D16-A-УХЛ4-RR (2P, D16, 100mA) 10кА;363024
OptiDin VD63-23D20-A-УХЛ4-RR (2P, D20, 100mA) 10кА;363025
OptiDin VD63-23D25-AS-УХЛ4-RR (2P, D25, 100mA) 10кА;363026
OptiDin VD63-23D25-A-УХЛ4-RR (2P, D25, 100mA) 10кА;363027
OptiDin VD63-23D32-A-УХЛ4-RR (2P, D32, 100mA) 10кА;363028
OptiDin VD63-23D40-A-УХЛ4-RR (2P, D40, 100mA) 10кА;363029
OptiDin VD63-23D50-AS-УХЛ4-RR (2P, D50, 100mA) 10кА;363030
OptiDin VD63-23D50-A-УХЛ4-RR (2P, D50, 100mA) 10кА;363031
OptiDin VD63-23D63-A-УХЛ4-RR (2P, D63, 100mA) 10кА;363032
OptiDin VD63-24B25-A-УХЛ4-RR (2P, B25, 300mA) 10кА;363033
OptiDin VD63-24B32-A-УХЛ4-RR (2P, B32, 300mA) 10кА;363034
OptiDin VD63-24B40-A-УХЛ4-RR (2P, B40, 300mA) 10кА;363035
OptiDin VD63-24B50-A-УХЛ4-RR (2P, B50, 300mA) 10кА;363036
OptiDin VD63-24B63-A-УХЛ4-RR (2P, B63, 300mA) 10кА;363037
OptiDin VD63-24C25-A-УХЛ4-RR (2P, C25, 300mA) 10кА;363038
OptiDin VD63-24C32-A-УХЛ4-RR (2P, C32, 300mA) 10кА;363039
OptiDin VD63-24C40-A-УХЛ4-RR (2P, C40, 300mA) 10кА;363040
OptiDin VD63-24C50-A-УХЛ4-RR (2P, C50, 300mA) 10кА;363041
OptiDin VD63-24C63-A-УХЛ4-RR (2P, C63, 300mA) 10кА;363042
OptiDin VD63-24D25-A-УХЛ4-RR (2P, D25, 300mA) 10кА;363043
OptiDin VD63-24D32-A-УХЛ4-RR (2P, D32, 300mA) 10кА;363044
OptiDin VD63-24D40-A-УХЛ4-RR (2P, D40, 300mA) 10кА;363045
OptiDin VD63-24D50-A-УХЛ4-RR (2P, D50, 300mA) 10кА;363046
OptiDin VD63-24D63-A-УХЛ4-RR (2P, D63, 300mA) 10кА;363047
OptiDin VD63-41B10-A-УХЛ4-RR (4P, B10, 10mA) 10кА;363048
OptiDin VD63-41B16-A-УХЛ4-RR (4P, B16, 10mA) 10кА;363049
OptiDin VD63-41B20-A-УХЛ4-RR (4P, B20, 10mA) 10кА;363050
OptiDin VD63-41B25-A-УХЛ4-RR (4P, B25, 10mA) 10кА;363051
OptiDin VD63-41C10-A-УХЛ4-RR (4P, C10, 10mA) 10кА;363052
OptiDin VD63-41C16-A-УХЛ4-RR (4P, C16, 10mA) 10кА;363053
OptiDin VD63-41C20-A-УХЛ4-RR (4P, C20, 10mA) 10кА;363054
OptiDin VD63-41C25-A-УХЛ4-RR (4P, C25, 10mA) 10кА;363055
OptiDin VD63-41D10-A-УХЛ4-RR (4P, D10, 10mA) 10кА;363056
OptiDin VD63-41D16-A-УХЛ4-RR (4P, D16, 10mA) 10кА;363057
OptiDin VD63-41D20-A-УХЛ4-RR (4P, D20, 10mA) 10кА;363058
OptiDin VD63-41D25-A-УХЛ4-RR (4P, D25, 10mA) 10кА;363059
OptiDin VD63-42B10-A-УХЛ4-RR (4P, B10, 30mA) 10кА;363060
OptiDin VD63-42B16-A-УХЛ4-RR (4P, B16, 30mA) 10кА;363061
OptiDin VD63-42B20-A-УХЛ4-RR (4P, B20, 30mA) 10кА;363062
OptiDin VD63-42B25-A-УХЛ4-RR (4P, B25, 30mA) 10кА;363063
OptiDin VD63-42B32-A-УХЛ4-RR (4P, B32, 30mA) 10кА;363064
OptiDin VD63-42B40-A-УХЛ4-RR (4P, B40, 30mA) 10кА;363065
OptiDin VD63-42B50-A-УХЛ4-RR (4P, B50, 30mA) 10кА;363066
OptiDin VD63-42B63-A-УХЛ4-RR (4P, B63, 30mA) 10кА;363067
OptiDin VD63-42B6-A-УХЛ4-RR (4P, B6, 30mA) 10кА;363068
OptiDin VD63-42C10-A-УХЛ4-RR (4P, C10, 30mA) 10кА;363069
OptiDin VD63-42C16-A-УХЛ4-RR (4P, C16, 30mA) 10кА;363070
OptiDin VD63-42C20-A-УХЛ4-RR (4P, C20, 30mA) 10кА;363071
OptiDin VD63-42C25-A-УХЛ4-RR (4P, C25, 30mA) 10кА;363072
OptiDin VD63-42C32-A-УХЛ4-RR (4P, C32, 30mA) 10кА;363073
OptiDin VD63-42C40-A-УХЛ4-RR (4P, C40, 30mA) 10кА;363074
OptiDin VD63-42C50-A-УХЛ4-RR (4P, C50, 30mA) 10кА;363075
OptiDin VD63-42C63-A-УХЛ4-RR (4P, C63, 30mA) 10кА;363076
OptiDin VD63-42C6-A-УХЛ4-RR (4P, C6, 30mA) 10кА;363077
OptiDin VD63-42D10-A-УХЛ4-RR (4P, D10, 30mA) 10кА;363078
OptiDin VD63-42D16-A-УХЛ4-RR (4P, D16, 30mA) 10кА;363079
OptiDin VD63-42D20-A-УХЛ4-RR (4P, D20, 30mA) 10кА;363080
OptiDin VD63-42D25-A-УХЛ4-RR (4P, D25, 30mA) 10кА;363081
OptiDin VD63-42D32-A-УХЛ4-RR (4P, D32, 30mA) 10кА;363082
OptiDin VD63-42D40-A-УХЛ4-RR (4P, D40, 30mA) 10кА;363083
OptiDin VD63-42D50-A-УХЛ4-RR (4P, D50, 30mA) 10кА;363084
OptiDin VD63-42D63-A-УХЛ4-RR (4P, D63, 30mA) 10кА;363085
OptiDin VD63-42D6-A-УХЛ4-RR (4P, D6, 30mA) 10кА;363086
OptiDin VD63-43B10-A-УХЛ4-RR (4P, B10, 100mA) 10кА;363087
OptiDin VD63-43B16-A-УХЛ4-RR (4P, B16, 100mA) 10кА;363088
OptiDin VD63-43B20-A-УХЛ4-RR (4P, B20, 100mA) 10кА;363089
OptiDin VD63-43B25-AS-УХЛ4-RR (4P, B25, 100mA) 10кА;363090
OptiDin VD63-43B25-A-УХЛ4-RR (4P, B25, 100mA) 10кА;363091
OptiDin VD63-43B32-AS-УХЛ4-RR (4P, B32, 100mA) 10кА;363092
OptiDin VD63-43B32-A-УХЛ4-RR (4P, B32, 100mA) 10кА;363093
OptiDin VD63-43B40-A-УХЛ4-RR (4P, B40, 100mA) 10кА;363094
OptiDin VD63-43B50-A-УХЛ4-RR (4P, B50, 100mA) 10кА;363095
OptiDin VD63-43B63-A-УХЛ4-RR  (4P, B63, 100mA) 10кА;363096
OptiDin VD63-43C10-A-УХЛ4-RR (4P, C10, 100mA) 10кА;363097
OptiDin VD63-43C16-A-УХЛ4-RR (4P, C16, 100mA) 10кА;363098
OptiDin VD63-43C20-AS-УХЛ4-RR (4P, C20, 100mA) 10кА;363099
OptiDin VD63-43C20-A-УХЛ4-RR (4P, C20, 100mA) 10кА;363100
OptiDin VD63-43C25-AS-УХЛ4-RR (4P, C25, 100mA) 10кА;363101
OptiDin VD63-43C25-A-УХЛ4-RR (4P, C25, 100mA) 10кА;363102
OptiDin VD63-43C32-AS-УХЛ4-RR (4P, C32, 100mA) 10кА;363103
OptiDin VD63-43C32-A-УХЛ4-RR (4P, C32, 100mA) 10кА;363104
OptiDin VD63-43C40-A-УХЛ4-RR (4P, C40, 100mA) 10кА;363105
OptiDin VD63-43C50-A-УХЛ4-RR (4P, C50, 100mA) 10кА;363106
OptiDin VD63-43C63-A-УХЛ4-RR  (4P, C63, 100mA) 10кА;363107
OptiDin VD63-43D10-A-УХЛ4-RR (4P, D10, 100mA) 10кА;363108
OptiDin VD63-43D16-A-УХЛ4-RR (4P, D16, 100mA) 10кА;363109
OptiDin VD63-43D20-A-УХЛ4-RR (4P, D20, 100mA) 10кА;363110
OptiDin VD63-43D25-AS-УХЛ4-RR (4P, D25, 100mA) 10кА;363111
OptiDin VD63-43D25-A-УХЛ4-RR (4P, D25, 100mA) 10кА;363112
OptiDin VD63-43D32-AS-УХЛ4-RR (4P, D32, 100mA) 10кА;363113
OptiDin VD63-43D32-A-УХЛ4-RR (4P, D32, 100mA) 10кА;363114
OptiDin VD63-43D40-A-УХЛ4-RR (4P, D40, 100mA) 10кА;363115
OptiDin VD63-43D50-A-УХЛ4-RR (4P, D50, 100mA) 10кА;363116
OptiDin VD63-43D63-A-УХЛ4-RR  (4P, D63, 100mA) 10кА;363117
OptiDin VD63-44B25-A-УХЛ4-RR (4P, B25, 300mA) 10кА;363118
OptiDin VD63-44B32-AS-УХЛ4-RR (4P, B32, 300mA) 10кА;363119
OptiDin VD63-44B32-A-УХЛ4-RR (4P, B32, 300mA) 10кА;363120
OptiDin VD63-44B40-A-УХЛ4-RR (4P, B40, 300mA) 10кА;363121
OptiDin VD63-44B50-A-УХЛ4-RR (4P, B50, 300mA) 10кА;363122
OptiDin VD63-44B63-AS-УХЛ4-RR (4P, B63, 300mA) 10кА;363123
